,name,mass,year,reclat,reclong
31996,Pine River,3600.0,1931.0,44.21667,-89.1
805,Pontlyfni,157.0,1931.0,53.036390000000004,-4.31944
37701,Springwater,67600.0,1931.0,52.0,-108.3
37773,Suwahib (Buwah),241.0,1931.0,20.05556,51.41667
977,Tatahouine,12000.0,1931.0,32.95,10.41667
1088,Yukan,4800.0,1931.0,28.71667,116.61667
3390,Altonah,21500.0,1932.0,40.56667,-110.48333000000001
46,Archie,5070.0,1932.0,38.5,-94.3
4992,Baquedano,22000.0,1932.0,-23.3,-69.88333
5127,Boerne,1100.0,1932.0,29.8,-98.8
5518,Cowell,5717.0,1932.0,-33.3,136.01667
5692,Cushing,567.0,1932.0,35.96667,-96.76666999999999
6831,Deelfontein,28000.0,1932.0,-30.183329999999998,23.26667
255,Douar Mghila,1161.0,1932.0,32.33333,-6.3
11694,Föllinge,400.0,1932.0,63.73333,14.85
344,Gualeguaychú,22000.0,1932.0,-33.0,-58.61666999999999
15937,Guanghua,190000.0,1932.0,32.4,111.7
17282,Junction,241.0,1932.0,30.5,-99.83333
470,Khanpur,3698.0,1932.0,25.55,83.11667
476,Khor Temiki,3200.0,1932.0,16.0,36.0
511,Kuznetzovo,4047.0,1932.0,55.2,75.33333
17397,Kyancutta,32700.0,1932.0,-33.28333,136.0
17464,Lanton,13780.0,1932.0,36.53333,-91.8
26329,Naifa,8.0,1932.0,19.933329999999998,51.21667
26388,Nordheim,15150.0,1932.0,28.866670000000003,-97.61667
809,Prambachkirchen,2125.0,1932.0,48.3025,13.940829999999998
37772,Suwahib ('Ain Sala),106.1,1932.0,19.955560000000002,51.03333
37771,Suwahib (Adraj),118.1,1932.0,20.01667,50.93333
38157,Umm Tina,70.2,1932.0,19.02778,51.08333
38233,Wagon Mound,87500.0,1932.0,35.84083,-104.58583
1069,Witsand Farm,66.0,1932.0,-28.66667,18.91667
54,Athens,265.0,1933.0,34.75,-87.0
74,Banten,629.0,1933.0,-6.33333,106.0
144,Brient,219.0,1933.0,52.13333,59.316669999999995
5236,Bushman Land,3000.0,1933.0,-30.0,20.0
182,Chajari,18300.0,1933.0,-30.78333,-58.05
197,Cherokee Springs,8400.0,1933.0,35.03333,-81.88333
268,Dyarrl Island,188.0,1933.0,-3.0,151.0
12629,Grady (1933),4230.0,1933.0,34.8,-103.31667
16345,Harrisonville,46500.0,1933.0,38.65,-94.33333
16384,Hobbs,2300.0,1933.0,32.73333,-103.1
16385,Hobbs (b),1600.0,1933.0,32.73333,-103.1
16390,Holyoke,11200.0,1933.0,40.56667,-102.3
17407,La Lande,30000.0,1933.0,34.45,-104.13333
17452,Lake Murray,270000.0,1933.0,34.1,-97.0
21660,Loomis,3020.0,1933.0,40.46667,-99.5
574,Malaga,150.0,1933.0,32.21667,-104.0
578,Malvern,807.0,1933.0,-29.45,26.76667
22910,Marsland,6850.0,1933.0,42.45,-103.3
22934,Melrose (a),36400.0,1933.0,34.38333,-103.61667
711,Noyan-Bogdo,250.0,1933.0,42.91667,102.46667
764,Pasamonte,5100.0,1933.0,36.21667,-103.4
781,Pervomaisky,66000.0,1933.0,56.63333000000001,39.43333
782,Pesyanoe,3393.0,1933.0,55.5,66.08333
788,Phum Sambo,7800.0,1933.0,12.0,105.48333000000001
808,Po-wang Chen,665.0,1933.0,31.41667,118.5
844,Repeev Khutor,7000.0,1933.0,48.6,45.66667
36412,Roy (1933),47200.0,1933.0,35.95,-104.2
37450,Shafter Lake,3027.0,1933.0,32.4,-102.58333
923,Sioux County,4100.0,1933.0,42.58333,-103.66667
1100,Zemaitkiemis,44100.0,1933.0,55.3,25.0
3393,Amber,4532.0,1934.0,35.16667,-97.88333
66,Bahjoi,10322.0,1934.0,28.48333,78.5
5054,Bennett County,89000.0,1934.0,43.5,-101.25
168,Capilla del Monte,750.0,1934.0,-30.883329999999997,-64.55
5501,Cope,12000.0,1934.0,39.66667,-102.83333
293,Farmville,56000.0,1934.0,35.55,-77.53333
295,Fayetteville,2360.0,1934.0,36.05,-94.16667
12610,Glen Rose (iron),11000.0,1934.0,32.25,-97.71667
15933,Gruver,13100.0,1934.0,36.33333,-101.4
360,Hainaut,9000.0,1934.0,50.31667,3.7333300000000005
17322,Kearney,10000.0,1934.0,40.68333,-99.06667
582,Mangwendi,22300.0,1934.0,-17.65,31.6
26343,Nashville (iron),18000.0,1934.0,35.96667,-77.96667
31140,Para de Minas,116300.0,1934.0,-19.866670000000003,-44.61667
851,Rio Negro,1310.0,1934.0,-26.1,-49.8
36407,Round Top (a),9935.0,1934.0,30.058059999999998,-96.65139
36413,Roy (1934),5619.0,1934.0,35.95,-104.2
860,Rumuruti,67.0,1934.0,0.26666999999999996,36.53333
887,Sazovice,412.0,1934.0,49.23333,17.566670000000002
37696,Spearman,10400.0,1934.0,36.25,-101.21667
37786,Taiban,25000.0,1934.0,34.45,-104.01666999999999
991,Tirupati,230.0,1934.0,13.633329999999999,79.41667
38075,Tryon,15900.0,1934.0,41.55,-100.96667
38220,Vigo Park,35.0,1934.0,34.68333,-101.38333
38279,Weldona,27700.0,1934.0,40.35,-103.95
38312,Willard (b),12700.0,1934.0,34.5,-105.83333
5355,Carver,94000.0,1935.0,32.0,-86.0
16351,Hasparos,12880.0,1935.0,34.0,-105.5
16360,Hawk Springs,367.0,1935.0,41.78333,-104.28333
567,Madiun,400.0,1935.0,-7.75,111.53333
22901,Maria Elena (1935),15500.0,1935.0,-22.33333,-69.66667
22922,McAddo,1100.0,1935.0,33.75,-100.93333
26339,Naruna (a),672.3,1935.0,30.95,-98.26666999999999
26369,New Mexico,130.0,1935.0,34.5,-107.0
695,Nikolaevka,3996.0,1935.0,52.45,78.63333
30922,Nullarbor 001,40000.0,1935.0,-31.0,132.0
31103,Paloduro,3000.0,1935.0,34.9,-101.21667
768,Patwar,37350.0,1935.0,23.15,91.18333
779,Perpeti,23474.0,1935.0,23.325,91.0
31985,Phillips County (pallasite),1360.0,1935.0,40.45,-102.38333
31994,Pine Bluffs,2700.0,1935.0,41.18333,-104.06667
32020,Pleasanton,2300.0,1935.0,38.18333,-94.71667
32065,Quartz Mountain,4832.0,1935.0,37.2,-116.7
963,Sungach,637.0,1935.0,44.86667,133.16666999999998
553,Łowicz,59000.0,1935.0,52.0,19.91667
1528,Adrian,22600.0,1936.0,35.15,-102.71667
1553,Aiken,956.0,1936.0,34.2,-101.5
3437,Arriba,31100.0,1936.0,39.3,-103.25
5358,Cashion,5896.8,1936.0,35.84778,-97.70333000000001
5412,Channing,15300.0,1936.0,35.71667,-102.28333
216,Crescent,78.4,1936.0,35.95,-97.58333
5608,Cuero,46500.0,1936.0,29.01667,-97.28333
11615,Elkhart,573.0,1936.0,37.01667,-101.88333
11627,Elton,1900.0,1936.0,33.71667,-100.83333
11658,Farley,19400.0,1936.0,36.33333,-104.05
12607,Gladstone (stone),57300.0,1936.0,36.3,-104.0
12636,Grant County,2300.0,1936.0,37.46667,-101.43333
12991,Great Bear Lake,40.0,1936.0,66.0,-120.0
15966,Hale Center (no. 1),610.0,1936.0,34.05,-101.75
15967,Hale Center (no. 2),695.0,1936.0,34.05,-101.75
16466,Hugo (stone),80.0,1936.0,39.13333,-103.48333000000001
393,Ichkala,3973.0,1936.0,58.2,82.93333
17320,Karval,1104.0,1936.0,38.71667,-103.51666999999999
21634,Livingston (Montana),1600.0,1936.0,45.6,-110.58333
565,Macibini,1995.0,1936.0,-28.83333,31.95
22907,Marlow,68000.0,1936.0,34.6,-97.91667
26319,Muroc,18.4,1936.0,34.91667,-117.83333
26320,Muroc Dry Lake,223.0,1936.0,34.91667,-117.83333
679,Nassirah,347.0,1936.0,-21.73333,165.9
26356,Negrillos,28500.0,1936.0,-19.883329999999997,-69.83333
26367,New Leipzig,20000.0,1936.0,46.36667,-101.95
31081,Ouallen,5174.0,1936.0,24.16667,0.08333
31986,Phulmari,4064.0,1936.0,20.133329999999997,75.5
36285,Rolla (1936),440.0,1936.0,37.11667,-101.6
36817,Sanderson,6800.0,1936.0,30.133329999999997,-102.15
37441,Seneca,1900.0,1936.0,39.83333,-96.06667
37472,Shallowater,4650.0,1936.0,33.7,-101.93333
38195,Ute Creek,1000.0,1936.0,36.2,-103.9
38379,Wray (a),281.7,1936.0,40.05,-102.2
1089,Yurtuk,1472.0,1936.0,47.31667,35.36667
1613,Alamosa,1800.0,1937.0,37.46667,-105.86667
3423,Arcadia,19400.0,1937.0,41.41667,-99.1
5031,Beenham,44400.0,1937.0,36.21667,-103.65
5158,Boxhole,500000.0,1937.0,-22.616670000000003,135.2
5160,Brady,927.0,1937.0,31.05,-99.46667
5169,Bristol,20000.0,1937.0,36.56667,-82.18333
5171,Broken Bow,6800.0,1937.0,41.43333,-99.7
5177,Brownfield (1937),40960.0,1937.0,33.21667,-102.18333
5359,Casilda,5250.0,1937.0,-33.1,-61.13333000000001
5400,Cedar (Kansas),4900.0,1937.0,39.7,-98.98333000000001
5439,Clark County,11300.0,1937.0,38.0,-84.16667
5495,Coolidge,4500.0,1937.0,38.03333,-101.98333000000001
11638,Erofeevka,1771.9,1937.0,51.86667,70.35
11659,Farnum,4200.0,1937.0,40.25,-100.23333000000001
11666,Ferguson Switch,1700.0,1937.0,34.0,-101.5
12630,Grady (1937),9300.0,1937.0,34.8,-103.31667
15946,Gundaring,112500.0,1937.0,-33.3,117.66667
16327,Hardwick,7800.0,1937.0,43.8,-96.16667
16358,Haviland (a),1035.0,1937.0,37.61667,-99.1
16388,Holly,299.0,1937.0,38.06667,-102.1
16397,Horse Creek,570.0,1937.0,37.58333,-102.76666999999999
16506,Ingalls,226.0,1937.0,37.83333,-100.45
17274,Johnson City,10400.0,1937.0,37.55,-101.68333
17286,Kaalijarv,2250.0,1937.0,58.4,22.66667
437,Kainsaz,200000.0,1937.0,55.433330000000005,53.25
450,Kaptal-Aryk,3500.0,1937.0,42.45,73.36667
17324,Kelly,44300.0,1937.0,40.46667,-103.03333
17392,Kumerina,53500.0,1937.0,-24.91667,119.41667
17418,Ladder Creek,35100.0,1937.0,38.61667,-101.63333
17454,Laketon,3600.0,1937.0,35.56667,-100.66667
21622,Lincoln County,4500.0,1937.0,39.36667,-103.16667
21632,Little Spring Creek,2950.0,1937.0,37.68333,-105.7
21635,Livingston (Tennessee),235.0,1937.0,36.41667,-85.25
21673,Los Sauces,997000.0,1937.0,-29.41667,-66.85
562,Mabwe-Khoywa,540.0,1937.0,19.0,97.0
26206,Mount Morris (Wisconsin),676.0,1937.0,44.0,-89.25
26262,Mrirt,79900.0,1937.0,33.13333,-5.566669999999999
30916,Novorybinskoe,3055.0,1937.0,51.88333,71.25
31972,Peetz,11500.0,1937.0,40.95,-103.08333
816,Putinga,300000.0,1937.0,-29.03333,-53.05
833,Rangala,3224.5,1937.0,25.383329999999997,72.01666999999999
37418,Scurry,118000.0,1937.0,32.5,-101.0
37475,Shaw,17500.0,1937.0,39.53333,-103.33333
37668,Smith Center,1585.0,1937.0,39.83333,-99.01666999999999
37698,Springfield,3200.0,1937.0,37.38333,-102.63333
37699,Springfield (b),229.3,1937.0,37.48333,-102.67667
980,Tauti,21000.0,1937.0,46.71667,23.5
37914,Texline,26200.0,1937.0,36.4,-103.01666999999999
38239,Waldo,1300.0,1937.0,39.1,-98.83333
38296,Whitman,221.0,1937.0,42.03333,-101.5
38372,Wonyulgunna,37800.0,1937.0,-24.91667,120.06667
38390,Yalgoo,850.0,1937.0,-28.383329999999997,116.71667
1533,Agua Blanca,49000.0,1938.0,-28.91667,-66.95
1612,Alamogordo,13600.0,1938.0,32.9,-105.93333
3410,Apex,6.1,1938.0,39.75,-105.2
4964,Atlanta,5500.0,1938.0,31.8,-92.75
4972,Aurora,1000.0,1938.0,36.33333,-105.05
64,Aztec,2830.0,1938.0,36.8,-108.0
4999,Bartlett,8590.0,1938.0,30.83333,-97.5
97,Benld,1770.5,1938.0,39.08333,-89.15
126,Bloomington,67.8,1938.0,40.48,-89.00417
5134,Bonita Springs,41800.0,1938.0,26.26667,-81.75
5267,Calico Rock,7275.0,1938.0,36.08333,-92.15
5399,Cavour,26210.0,1938.0,44.221494,-98.05919200000001
5415,Chebankol,127760.0,1938.0,53.666669999999996,88.0
202,Chicora,303.0,1938.0,40.93333,-79.73333000000001
9417,El Simbolar,40000.0,1938.0,-30.633329999999997,-64.88333
12552,Garnett,4788.0,1938.0,38.26667,-95.25
12624,Goose Lake,1169500.0,1938.0,41.98,-120.54167
16343,Harriman (Om),13000.0,1938.0,35.95,-84.56667
16399,Howe,8630.0,1938.0,33.5,-96.6
406,Ivuna,704.5,1938.0,-8.41667,32.43333
17278,Juarez,6100.0,1938.0,-37.55,-60.15
457,Kasamatsu,710.0,1938.0,35.36667,136.76667
501,Kukschin,2250.0,1938.0,51.15,31.7
529,Lavrentievka,800.0,1938.0,52.45,51.56667
21706,Lubbock,1457.8,1938.0,33.6,-101.73333000000001
24084,Metsäkylä,1200.0,1938.0,60.65,27.066670000000002
26154,Monahans (1938),27900.0,1938.0,31.48333,-102.88333
26287,Mukinbudin,8200.0,1938.0,-30.91667,118.2
26347,Nazareth (a),44.0,1938.0,34.5,-102.25
26361,Ness County (1938),652.0,1938.0,38.48333,-99.91667
757,Pantar,2130.0,1938.0,8.06667,124.28333
770,Pavlodar (stone),142.5,1938.0,52.3,77.03333
35816,Ransom,15000.0,1938.0,38.61667,-99.93333
36290,Romero,17200.0,1938.0,35.76667,-102.95
36420,Rush Creek,9300.0,1938.0,38.61667,-102.71667
36880,Sandtown,9350.0,1938.0,35.93333,-91.63333
37607,Shohaku,101.0,1938.0,40.31667,126.91667
37623,Silverton (Texas),2576.0,1938.0,34.53333,-101.18333
37684,Soper,3700.0,1938.0,34.03333,-95.58333
37706,St. Ann,373.5,1938.0,40.45,-100.75
37897,Tatum,1787.0,1938.0,33.23333,-103.44167
38309,Wiley,3500.0,1938.0,38.15,-102.66667
38380,Wray (b),3884.0,1938.0,40.33083,-102.19583
1102,Zhovtnevyi,107000.0,1938.0,47.58333,37.25
36,Andura,17900.0,1939.0,20.883329999999997,76.86667
5131,Bolshaya Korta,1593.0,1939.0,57.63333000000001,83.36667
5237,Bushnell,1240.0,1939.0,41.23333,-103.9
199,Chervony Kut,1700.0,1939.0,50.83333,34.0
5477,Concho,93500.0,1939.0,32.0,-101.5
5496,Coomandook,5230.0,1939.0,-35.41667,139.75
258,Dresden (Ontario),47700.0,1939.0,42.52,-82.26
9190,Edmonton (Canada),7340.0,1939.0,53.666669999999996,-113.41667
272,Ekeby,3336.0,1939.0,56.03333000000001,13.0
9214,El Burro,35900.0,1939.0,29.33333,-101.83333
330,Glanggang,1303.0,1939.0,-7.25,107.7
16353,Hat Creek,8900.0,1939.0,42.91667,-104.41667
16503,Indianola,4000.0,1939.0,40.23333,-100.41667
464,Kendleton,6937.0,1939.0,29.45,-96.0
17330,Keyes,142000.0,1939.0,36.71667,-102.5
22888,Maldyak,992.0,1939.0,63.333330000000004,148.16666999999998
22896,Mapleton,49000.0,1939.0,42.18333,-95.71667
22928,McLean,4300.0,1939.0,35.23333,-100.6
26344,Nashville (stone),25000.0,1939.0,37.45,-98.41667
26376,Newsom,892.0,1939.0,37.6,-105.83333
715,Nyaung,737.6,1939.0,21.20833,94.91667
31087,Ovid,6169.0,1939.0,40.96667,-102.4
31991,Pierceville (stone),2125.0,1939.0,37.86667,-100.66667
36286,Rolla (1939),207.5,1939.0,37.11667,-101.6
36408,Round Top (b),7166.0,1939.0,30.066670000000002,-96.7
878,Santa Cruz,60.0,1939.0,24.16667,-99.33333
894,Selakopi,1590.0,1939.0,-7.2333300000000005,107.33333
37618,Silver Bell,5100.0,1939.0,32.48333,-111.56667
37898,Tawallah Valley,75750.0,1939.0,-15.7,135.66666999999998
1060,Washougal,225.0,1939.0,45.58333,-122.35
38253,Wathena,566.0,1939.0,39.81667,-94.91667
45713,Zlin,3.3,1939.0,49.25,17.66667
1557,Akron (1940),1050.0,1940.0,40.15,-103.16667
3420,Arapahoe,19083.0,1940.0,38.8,-102.2
3427,Argonia,84.0,1940.0,37.26667,-97.76666999999999
5024,Beaver,25628.0,1940.0,36.8,-100.53333
111,Bhola,1047.0,1940.0,22.683329999999998,90.65
5165,Brewster,17000.0,1940.0,39.25,-101.33333
5168,Briscoe,1773.0,1940.0,34.35,-101.4
5226,Burdett,8600.0,1940.0,38.23333,-99.53333
5459,Colby (Kansas),2400.0,1940.0,39.41667,-101.05
5473,Comanche (iron),19700.0,1940.0,32.01667,-98.7
5510,Cortez,715.6,1940.0,37.35,-108.68333
5577,Cranfills Gap,6000.0,1940.0,31.75,-97.75
6812,Davy (a),50600.0,1940.0,29.1,-97.6
6819,De Nova,12700.0,1940.0,39.85,-102.95
9182,Dwight,4100.0,1940.0,38.85,-96.58333
11631,Emsland,19000.0,1940.0,53.1,7.2
285,Erakot,113.0,1940.0,19.03333,81.89166999999999
11687,Fleming,1750.0,1940.0,40.68333,-102.81667
16395,Horace,19700.0,1940.0,38.35,-101.78333
462,Kediri,3300.0,1940.0,-7.75,112.01666999999999
17458,Lamont,38690.0,1940.0,38.07778,-96.02639
19733,Leander,760.0,1940.0,30.6,-97.9
21624,Linwood,46000.0,1940.0,41.43333,-96.96667
21777,Lusk,46.0,1940.0,42.76667,-104.35
26147,Moama,3416.0,1940.0,-35.95,144.51667
26387,Norcateur,3200.0,1940.0,39.81667,-100.2
31079,Otis,2600.0,1940.0,38.53333,-99.05
31145,Parma Canyon,2150.0,1940.0,43.8,-117.0
828,Ramnagar,3766.0,1940.0,26.45,82.9
36404,Rosamond Dry Lake,850.0,1940.0,34.83333,-118.06667
36893,Sardis,800000.0,1940.0,32.948890000000006,-81.865
896,Semarkona,691.0,1940.0,22.25,79.0
37449,Seymour,25900.0,1940.0,37.2375,-92.78694
37670,Smithonia,69900.0,1940.0,34.0,-83.16667
38282,Wellman (a),55000.0,1940.0,33.03333,-102.33333
38300,Wickenburg (stone),9200.0,1940.0,33.96667,-112.73333000000001
38304,Wilburton,207.8,1940.0,37.08333,-101.76666999999999
1111,Abernathy,2914.0,1941.0,33.85,-101.8
5060,Bethune,67.0,1941.0,39.3,-102.41667
122,Black Moshannan Park,705.0,1941.0,40.91667,-78.08333
5227,Burgavli,24900.0,1941.0,66.4,137.46667
5351,Caroline,800.0,1941.0,-37.98333,140.98333
5407,Chamberlin,2400.0,1941.0,36.2,-102.45
5698,Dalgety Downs,257000.0,1941.0,-25.33333,116.18333
16325,Harding County,3075.0,1941.0,45.5,-103.5
16354,Hatfield,21.0,1941.0,34.48333,-94.45
16363,Hayes Center,4500.0,1941.0,40.51667,-101.03333
21667,Lorenzo,611.9,1941.0,41.03333,-102.88333
569,Mafra,600.0,1941.0,-26.16667,-49.93333
588,Maridi,3200.0,1941.0,4.66667,29.25
22945,Mereta,1417.5,1941.0,31.426109999999998,-100.13333
26194,Mount Egerton,22000.0,1941.0,-24.76667,117.7
26373,New Westville,4800.0,1941.0,39.8,-84.81667
789,Phuoc-Binh,11000.0,1941.0,15.71667,108.1
32040,Potter,261000.0,1941.0,41.23333,-103.3
36287,Rolla (1941),435.0,1941.0,37.08333,-101.6
37426,Seibert (a),3500.0,1941.0,39.3,-102.83333
37609,Sidney,6000.0,1941.0,41.05,-102.9
37636,Slaton,1070.0,1941.0,33.43333,-101.75
38210,Vera,80000.0,1941.0,-29.91667,-60.28333000000001
1530,Aggie Creek,43000.0,1942.0,64.88333,-163.16666999999998
40,Ankober,6500.0,1942.0,9.53333,39.71667
149,Bununu,357.0,1942.0,10.01667,9.58333
8295,Dimmitt,200000.0,1942.0,34.58333,-102.16667
9191,Edmonton (Kentucky),10200.0,1942.0,37.03333,-85.63333
9418,El Timbu,500000.0,1942.0,-33.11667,-60.96666999999999
304,Forest Vale,26000.0,1942.0,-33.35,146.85833
442,Kamalpur,2770.0,1942.0,26.03333,81.46667
448,Kapoeta,11355.0,1942.0,4.7,33.63333
602,Maziba,4975.0,1942.0,-1.2166700000000001,30.0
26177,Mosca,6220.0,1942.0,37.63333,-105.83333
26248,Mount Sir Charles,22900.0,1942.0,-23.83333,134.03333
26340,Naruna (b),513.3,1942.0,30.95,-98.28333
763,Parsa,800.0,1942.0,26.2,85.4
804,Pollen,253.6,1942.0,66.34833,14.015
36016,Republican River,135.0,1942.0,40.08333,-98.91667
36288,Rolla (d),50.0,1942.0,37.08333,-101.6
36739,San Carlos,3600.0,1942.0,-35.53333,-58.76667
37736,Stonington,2700.0,1942.0,37.28333,-102.2
38202,Valentine,2300.0,1942.0,42.93333,-100.75
4975,Axtell,6200.0,1943.0,31.66,-96.97166999999999
5041,Belly River,7900.0,1943.0,49.5,-113.0
98,Benoni,3880.0,1943.0,-26.16667,28.41667
265,Duwun,2117.0,1943.0,33.43333,127.26666999999999
17361,Koraleigh,450.0,1943.0,-35.1,143.4
532,Leedey,51500.0,1943.0,35.88333,-99.33333
19739,Leon,30000.0,1943.0,37.66667,-96.76666999999999
22947,Mertzon,3720.0,1943.0,31.26667,-100.83333
26162,Moorumbunna,77000.0,1943.0,-28.91667,136.25
31088,Ovid (b),860.0,1943.0,40.75833,-102.375
6854,Deport (a),604.0,1944.0,33.51667,-95.3
8293,Dimboola,16000.0,1944.0,-36.5,142.03333
9166,Drum Mountains,529000.0,1944.0,39.5,-112.9
12549,Garden Head,1296.0,1944.0,49.81667,-108.46
361,Hallingeberg,1456.0,1944.0,57.816669999999995,16.23333
21638,Lockney,824.0,1944.0,34.15,-101.3
622,Mike,224.2,1944.0,46.23333,17.53333
657,Mtola,1100.0,1944.0,-11.5,33.5
26335,Nardoo (no. 1),3180.0,1944.0,-29.53333,143.98333
26336,Nardoo (no. 2),1694.0,1944.0,-29.5,144.06667
31082,Oubari,8000.0,1944.0,26.8,13.583329999999998
32054,Puente-Ladron,7.7,1944.0,34.4,-106.85
36745,San José,532.0,1944.0,24.7,-99.08333
1001,Torrington,259.1,1944.0,42.06667,-104.16667
38113,Twentynine Palms,19700.0,1944.0,34.075,-116.01666999999999
38123,Ultuna,1900.0,1944.0,59.816669999999995,17.66667
1038,Valdavur,2799.0,1944.0,11.98333,79.75
38327,Wilmot,2000.0,1944.0,37.38333,-96.86667
55,Atoka,1384.2,1945.0,34.31667,-96.15
5457,Cocunda,482.0,1945.0,-32.81667,134.8
310,Fuhe,23000.0,1945.0,31.475559999999998,113.56693999999999
16344,Harrison Township,3263.0,1945.0,38.33333,-101.71167
16520,Isoulane-n-Amahar,72000.0,1945.0,27.129170000000002,8.66722
17421,Laguna Manantiales,92000.0,1945.0,-48.58333,-67.41667
26391,Norquín,19250.0,1945.0,-37.71667,-70.61667
937,Soroti,2050.0,1945.0,1.7,33.63333
38059,Tostado,22000.0,1945.0,-29.23333,-61.76667
38382,Wynella,40000.0,1945.0,-28.95,148.13333
5073,Binneringie,9056.0,1946.0,-31.4875,122.12388999999999
5103,Bluewater,9540.0,1946.0,35.26667,-107.96667
152,Bursa,25000.0,1946.0,40.2,29.23333
5455,Cockburn,2460.0,1946.0,-32.13333,141.03333
16528,Itzawisis,350.0,1946.0,-26.26667,18.183329999999998
16541,Jenkins,55400.0,1946.0,36.82444,-93.76111
17346,Kinsella,3720.0,1946.0,53.2,-111.43333
498,Krasnyi Klyuch,4000.0,1946.0,54.333330000000004,56.083330000000004
500,Krymka,50000.0,1946.0,47.83333,30.76667
777,Peña Blanca Spring,70000.0,1946.0,30.125,-103.11667
1058,Walters,28100.0,1946.0,34.33333,-98.3
45690,Yudoma,7600.0,1946.0,60.0,140.0
1510,Acme,75000.0,1947.0,33.63333,-104.26666999999999
3395,Amherst,8500.0,1947.0,40.8,-99.2
5360,Casimiro de Abreu,25000.0,1947.0,-22.46667,-42.21667
269,Eagle,10000.0,1947.0,40.78167,-96.47166999999999
328,Git-Git,480.0,1947.0,9.6,9.91667
16342,Harriman (Of),30000.0,1947.0,35.95,-84.56667
16380,Hill City,11700.0,1947.0,39.36667,-99.85
17304,Kalkaska,9399.0,1947.0,44.64694,-85.13667
524,Långhalsen,2300.0,1947.0,58.85,16.73333
31976,Penokee,3580.0,1947.0,39.35,-99.91667
31993,Pima County,210.0,1947.0,32.2,-111.0
32031,Pony Creek,4642.0,1947.0,31.66333,-99.95
839,Reliegos,17300.0,1947.0,42.475,-5.33333
36816,Sand Draw,1200.0,1947.0,40.81667,-102.25
895,Seldebourak,150.0,1947.0,22.83333,4.9833300000000005
916,Sikhote-Alin,23000000.0,1947.0,46.16,134.65333
38370,Wolf Creek,760000.0,1947.0,-19.3,127.76666999999999
5128,Bogoslovka,2180.0,1948.0,52.5,68.8
9159,Dorrigo,8500.0,1948.0,-30.28333,152.66666999999998
9172,Duketon,118300.0,1948.0,-27.5,122.36667
11619,Ellis County,4692.0,1948.0,38.78333,-99.33333
11734,Forrest Lakes,500.0,1948.0,-29.41667,129.5
12542,Gail,4650.0,1948.0,32.7,-101.6
17335,Kielpa,13600.0,1948.0,-33.6,136.1
19719,Lasher Creek,639.5,1948.0,42.83333,-74.5
584,Mardan,4500.0,1948.0,34.23333,72.08333
26150,Modoc (1948),1800.0,1948.0,38.5,-101.1
26355,Neenach,13800.0,1948.0,34.8,-118.5
706,Norton County,1100000.0,1948.0,39.68333,-99.86667
30980,Olton,953.0,1948.0,34.16722,-102.13361
35820,Reager,230.0,1948.0,39.78333,-100.0
36027,Rifle,102700.0,1948.0,38.51667,-107.83333
36419,Rush County,4300.0,1948.0,39.5,-85.5
36902,Sarratola,265.0,1948.0,24.4,81.88333
1036,Uzcudun,20000.0,1948.0,-44.11667,-66.15
38246,Waltman,23410.0,1948.0,43.0,-107.16667
6,Adzhi-Bogdo (stone),910.0,1949.0,44.83333,95.16667
13,Akaba,779.0,1949.0,29.51667,35.05
21,Alberta,625.0,1949.0,2.0,22.66667
1616,Albin (stone),15400.0,1949.0,41.41667,-104.1
3387,Almelo Township,3180.0,1949.0,39.6,-100.11667
91,Beddgelert,794.0,1949.0,53.01667,-4.1
100,Benton,2840.0,1949.0,45.95,-67.55
5167,Briggsdale,2230.0,1949.0,40.66667,-104.31667
5456,Cocklebiddy,19500.0,1949.0,-31.933329999999998,126.21667
5695,Dadin,27300.0,1949.0,-38.91667,-69.2
8294,Dimitrovgrad,100000.0,1949.0,43.04639,22.863889999999998
351,Guidder,968.0,1949.0,9.91667,13.983329999999999
453,Karewar,180.0,1949.0,12.9,7.15
505,Kunashak,200000.0,1949.0,55.78333000000001,61.36666999999999
614,Mezel,1300.0,1949.0,45.76667,3.25
26145,Mission,12000.0,1949.0,43.31667,-100.76666999999999
755,Palolo Valley,682.0,1949.0,21.3,-157.78333
32049,Preobrazhenka,418.0,1949.0,53.7,79.5
861,Rupota,6000.0,1949.0,-10.26667,38.76667
37430,Seligman,2200.0,1949.0,35.28333,-112.86667
1048,Vetluga,750.0,1949.0,57.8,45.8
47,Arroyo Aguiar,7450.0,1950.0,-31.41667,-60.666669999999996
4995,Barcis,87.0,1950.0,46.1,12.35
5001,Barwise,10400.0,1950.0,34.0,-101.5
5021,Bealiba,652.0,1950.0,-36.8,143.55
5039,Belle Plaine,78800.0,1950.0,37.31667,-97.25
5446,Clinton,7700.0,1950.0,36.08333,-84.2
6849,Densmore (1950),11300.0,1950.0,39.56583,-99.64721999999999
9411,El Paso,276.0,1950.0,31.78333,-106.23333000000001
12541,Gahanna,1201.0,1950.0,40.01667,-82.86667
322,Garland,102.0,1950.0,41.68333,-112.13333
325,Geidam,725.0,1950.0,12.91667,11.91667
15934,Guadaloupe County,20.5,1950.0,29.5,-98.0
